sentiment,text
1,"Қазір сыни пікір айтатындарды шамамен, ақырындап өзім жеңіп келе жатқан сияқтымын."
1,"- Жаңа жыл қарсаңындағы сұхбат болғандықтан, атаулы мерекеге қатысты бірер сұрақ қойсақ."
0,Отбасыңызда жаңа жылға байланысты қандай да бір дәстүр бар ма?
0,Биылғы жылды қалай және қайда қарсы аласыз?
1,"Соңғы екі-үш жылда, шынымды айтайын, жаңа жылды тиісті деңгейде тойлап жүрген жоқпын."
0,"Өйткені, үнемі жолда, сапарда жүремін, сол себепті, көп жағдайда уақыт бола бермейді."
1,"Сондай-ақ, 30 желтоқсан қызымның туған күні болса, 8 қаңтар ұлымның туған күні."
1,"Сондықтан, жаңа жылмен бірге отбасымызбен туған күнді атап өтіп жатамыз."
1,"Жаңа жылға қатысты қандай да бір дәстүр, қатып қалған қағида жоқ."
1,"Жыл сайын елімізде, өз үйімде қарсы аламын."
1,"Бүкіл әлем дүркіретіп тойлатып жатқанда, мен үнемі үйде қарсы алып, үйде болғанды жақсы көремін."
1,- Оқырмандар мен Қазақстан халқына жаңа жылдық тілегіңізді арнасаңыз.
1,Жаңа айтқандай қазақ қоғамы көтерілсе деймін.
1,"Ол 2018, 2019, 2020 жыл ма, мәселе онда емес."
1,Біздің еліміздің басты байлығы қазір – тыныштық деп ойлаймын.
1,"Әлемнің көп елдерінде болдым, мәселен Еуропа халқы, бір оқиға орын алса болды, топырлап алаңға шығып кетіп жатады."
1,Бұл ең қорқынышты нәрсе деп ойлаймын.
1,Алла Тағала бейбітшілігімізді мәңгілік етсін деп тілек жолдаймын!
